taxon,run,sample_size,n_taxa,n_random,change,diff,1.1,1.2,1.3,2.1,2.2,2.3,Student.t.test_pvals,Student.t.test_pvalsAdj,Student.t.test_effect
4214,1,2,10000,75,2,TRUE,12,9,NA,40,14,NA,0.41034717289770933,0.6154818342743119,-1.310086213076505
4215,1,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.6154818342743119,-1
4217,1,2,10000,75,2,FALSE,3,4,NA,5,5,NA,0.17999921685478587,0.6154818342743119,-3.0049184515043996
4223,1,2,10000,75,2,FALSE,0,2,NA,2,1,NA,0.709914810207945,0.79762851980693,-0.4536384591154463
4247,1,2,10000,75,2,TRUE,94,81,NA,156,166,NA,0.028140172411210057,0.6154818342743119,-6.606370166115755
4279,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
4347,1,2,10000,75,2,FALSE,1,1,NA,0,0,NA,8.274169707328355e-4,0.06903021584399656,769.4057971014358
4354,1,2,10000,75,2,FALSE,15,6,NA,5,11,NA,0.7149625015840824,0.8014167004320616,0.426607608119994
4360,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
4362,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4376,1,2,10000,75,2,FALSE,0,3,NA,1,0,NA,0.6221995302145185,0.7267290512905575,0.6389001528344823
4397,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4444,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4483,1,2,10000,75,2,FALSE,11,6,NA,11,15,NA,0.3097462564934603,0.6154818342743119,-1.3509208659629952
4488,1,2,10000,75,2,TRUE,18,17,NA,42,30,NA,0.16751891102383515,0.6154818342743119,-3.6206450158381576
4547,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4605,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
4606,1,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4625,1,2,10000,75,2,TRUE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4629,1,2,10000,75,2,FALSE,1,0,NA,2,1,NA,0.2822945050543951,0.6154818342743119,-1.4602615756843087
4638,1,2,10000,75,2,FALSE,0,1,NA,1,0,NA,0.9914401949312931,0.9960107570002104,0.012106239450575077
4640,1,2,10000,75,2,FALSE,1,2,NA,1,1,NA,0.5037676657245224,0.6154818342743119,0.986056864388844
4645,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
4650,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
4663,1,2,10000,75,2,TRUE,23,32,NA,68,48,NA,0.12330089294979467,0.6154818342743119,-3.173623510938343
4664,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4693,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4712,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4722,1,2,10000,75,2,FALSE,7,7,NA,5,6,NA,0.26748488115777974,0.6154818342743119,2.2375485702725664
4744,1,2,10000,75,2,FALSE,1,4,NA,2,3,NA,0.9859439802637704,0.9960107570002104,-0.021128474341025757
4756,1,2,10000,75,2,FALSE,1,0,NA,0,1,NA,0.9842190710319705,0.9960107570002104,-0.022322913517895226
4769,1,2,10000,75,2,TRUE,0,0,NA,0,2,NA,0.49999999999999956,0.6154818342743119,-1
4796,1,2,10000,75,2,TRUE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4800,1,2,10000,75,2,TRUE,0,0,NA,0,2,NA,0.49999999999999956,0.6154818342743119,-1
4803,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
4825,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
4842,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4858,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4875,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4880,1,2,10000,75,2,TRUE,14,15,NA,18,30,NA,0.3780960435322134,0.6154818342743119,-1.4720582592649416
4892,1,2,10000,75,2,FALSE,1167,1305,NA,1417,1221,NA,0.4346735925773684,0.6154818342743119,-0.9696142586055266
4915,1,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4932,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
4934,1,2,10000,75,2,TRUE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4940,1,2,10000,75,2,FALSE,7,6,NA,4,2,NA,0.11250288389999104,0.6154818342743119,3.3054818268200417
4949,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
4956,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
4962,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5015,1,2,10000,75,2,TRUE,0,0,NA,0,2,NA,0.49999999999999956,0.6154818342743119,-1
5020,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5071,1,2,10000,75,2,FALSE,1452,1280,NA,1268,1361,NA,0.7671194569021911,0.843686935651374,0.338951856538451
5072,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5091,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5102,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5138,1,2,10000,75,2,FALSE,495,515,NA,489,450,NA,0.11937626064986441,0.6154818342743119,2.704288703197844
5153,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5166,1,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5175,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5181,1,2,10000,75,2,FALSE,0,1,NA,0,1,NA,0.9829212490034414,0.9960107570002104,-0.02415973237247423
5190,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5193,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5200,1,2,10000,75,2,FALSE,0,2,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5204,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5210,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5223,1,2,10000,75,2,FALSE,1,1,NA,0,0,NA,8.274169707328355e-4,0.06903021584399656,769.4057971014358
5228,1,2,10000,75,2,TRUE,0,0,NA,4,2,NA,0.19157074960501908,0.6154818342743119,-3.2222404865620113
5249,1,2,10000,75,2,TRUE,0,0,NA,0,2,NA,0.49999999999999956,0.6154818342743119,-1
5279,1,2,10000,75,2,FALSE,0,0,NA,0,2,NA,0.49999999999999956,0.6154818342743119,-1
5310,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5325,1,2,10000,75,2,FALSE,2,1,NA,2,3,NA,0.30858947503724043,0.6154818342743119,-1.3599251642051158
5329,1,2,10000,75,2,FALSE,535,452,NA,517,500,NA,0.7356425545306331,0.8183147654207424,-0.43838726525680916
5341,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5373,1,2,10000,75,2,FALSE,13,6,NA,8,5,NA,0.5463473076987948,0.6578697478270024,0.7961727652116414
5384,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5415,1,2,10000,75,2,FALSE,70,57,NA,72,76,NA,0.3098840902128643,0.6154818342743119,-1.44871872125733
5436,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5455,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5464,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5511,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
5513,1,2,10000,75,2,FALSE,1,0,NA,1,0,NA,0.9901410822333696,0.9960107570002104,0.013943909466491607
5524,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5542,1,2,10000,75,2,FALSE,3,2,NA,1,4,NA,0.9773039032496804,0.9960107570002104,-0.0344938262348881
5552,1,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.6154818342743119,-1
5553,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5564,1,2,10000,75,2,FALSE,0,3,NA,1,2,NA,0.9890760782696728,0.9960107570002104,-0.01647165350420824
5596,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5616,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5644,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
5652,1,2,10000,75,2,FALSE,12,17,NA,25,17,NA,0.27780724168045,0.6154818342743119,-1.5324247981735513
5658,1,2,10000,75,2,FALSE,17,26,NA,17,20,NA,0.6447353221880632,0.7411917877122616,0.57514622515868
5703,1,2,10000,75,2,FALSE,15,21,NA,14,21,NA,0.9615349157127578,0.9960107570002104,0.05493245321809776
5710,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5711,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5734,1,2,10000,75,2,FALSE,1,0,NA,0,1,NA,0.9842190710319705,0.9960107570002104,-0.022322913517895226
5739,1,2,10000,75,2,FALSE,1,0,NA,1,0,NA,0.9901410822333696,0.9960107570002104,0.013943909466491607
5749,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
5750,1,2,10000,75,2,FALSE,103,105,NA,114,99,NA,0.6331229478530076,0.7321659436557553,-0.6380437538953307
5755,1,2,10000,75,2,FALSE,12,11,NA,8,8,NA,0.062436570980280784,0.6154818342743119,6.199474232694347
5786,1,2,10000,75,2,FALSE,14,9,NA,8,10,NA,0.5081314065578286,0.6195172054901292,0.8591623577755506
5792,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
5827,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5838,1,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5864,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
5873,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
5889,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5939,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
5959,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6027,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6046,1,2,10000,75,2,FALSE,19,15,NA,9,11,NA,0.12386598117583024,0.6154818342743119,2.8926324648322104
6057,1,2,10000,75,2,TRUE,37,34,NA,104,70,NA,0.17506862185439567,0.6154818342743119,-3.4568545930758696
6073,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6093,1,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.6154818342743119,-1
6116,1,2,10000,75,2,FALSE,107,111,NA,101,93,NA,0.04506950005101042,0.6154818342743119,4.728790071312145
6124,1,2,10000,75,2,FALSE,2,3,NA,3,3,NA,0.4807588604420251,0.6154818342743119,-1.041051440264177
6133,1,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6134,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6151,1,2,10000,75,2,FALSE,1,1,NA,3,0,NA,0.8022955111381738,0.8725150437703789,-0.3209377799424689
6154,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6176,1,2,10000,75,2,FALSE,8,13,NA,8,6,NA,0.3810270803242485,0.6154818342743119,1.324139121192262
6184,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6206,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6207,1,2,10000,75,2,FALSE,1,0,NA,1,0,NA,0.9901410822333696,0.9960107570002104,0.013943909466491607
6216,1,2,10000,75,2,TRUE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6220,1,2,10000,75,2,TRUE,10,11,NA,22,16,NA,0.17226078590404856,0.6154818342743119,-3.3230400766937374
6261,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6269,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6287,1,2,10000,75,2,FALSE,3,2,NA,3,2,NA,0.9943052591286348,0.9960107570002104,-0.008070469600594285
6306,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6342,1,2,10000,75,2,FALSE,13,11,NA,13,4,NA,0.5587186937679529,0.6645452487993574,0.8016163469447567
6368,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6408,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6435,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6453,1,2,10000,75,2,FALSE,0,1,NA,0,6,NA,0.5540332959516546,0.6628752892051949,-0.828258204040041
6457,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6460,1,2,10000,75,2,FALSE,1,2,NA,1,1,NA,0.5037676657245224,0.6154818342743119,0.986056864388844
6482,1,2,10000,75,2,FALSE,0,1,NA,3,1,NA,0.33654048261409003,0.6154818342743119,-1.381559420171565
6489,1,2,10000,75,2,FALSE,1,2,NA,3,2,NA,0.2706345443479533,0.6154818342743119,-1.5160082311688312
6491,1,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.6154818342743119,-1
6519,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6523,1,2,10000,75,2,FALSE,3,2,NA,0,1,NA,0.11074768801657611,0.6154818342743119,2.750568651517189
6527,1,2,10000,75,2,FALSE,5,5,NA,4,8,NA,0.7020038793813885,0.7945160185246724,-0.5055645297363714
6534,1,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6544,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6579,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6591,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6594,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6602,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6606,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6614,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6620,1,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6624,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6628,1,2,10000,75,2,FALSE,12,10,NA,13,11,NA,0.48840795753317423,0.6154818342743119,-0.8642325391413913
6631,1,2,10000,75,2,TRUE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6652,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6653,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6704,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6720,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6725,1,2,10000,75,2,TRUE,101,107,NA,308,198,NA,0.20012316250555812,0.6154818342743119,-3.0532875801605837
6734,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6736,1,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.6154818342743119,-1
6746,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6749,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6755,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6764,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6778,1,2,10000,75,2,FALSE,213,216,NA,228,186,NA,0.7527270795754173,0.834141583438413,0.4080472076953396
6808,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6828,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6830,1,2,10000,75,2,FALSE,241,224,NA,237,183,NA,0.49446867589594523,0.6154818342743119,0.9202093465815085
6858,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6866,1,2,10000,75,2,FALSE,87,53,NA,87,97,NA,0.3913766654369886,0.6154818342743119,-1.2240785443352378
6868,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
6870,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
6906,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6915,1,2,10000,75,2,FALSE,10,10,NA,13,12,NA,0.043506522736138364,0.6154818342743119,-14.241670811558532
6922,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
6927,1,2,10000,75,2,FALSE,0,1,NA,2,1,NA,0.2813149547917782,0.6154818342743119,-1.4642029811192134
6942,1,2,10000,75,2,FALSE,5,7,NA,4,4,NA,0.2944984220431143,0.6154818342743119,1.9731606785093605
6950,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7003,1,2,10000,75,2,FALSE,411,426,NA,528,632,NA,0.24077741631153135,0.6154818342743119,-2.4690927304721257
7020,1,2,10000,75,2,FALSE,401,378,NA,360,421,NA,0.9273554504629329,0.9775732546396261,-0.11127013123265454
7023,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7031,1,2,10000,75,2,TRUE,1,3,NA,2,2,NA,0.989493592330106,0.9960107570002104,-0.016487889235350547
7039,1,2,10000,75,2,FALSE,3,0,NA,2,2,NA,0.7903960592548087,0.8644031809078807,-0.3414990475311287
7064,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7071,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7078,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7083,1,2,10000,75,2,FALSE,1,1,NA,0,0,NA,8.274169707328355e-4,0.06903021584399656,769.4057971014358
7098,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7120,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
7147,1,2,10000,75,2,FALSE,14,10,NA,20,13,NA,0.3620622408777946,0.6154818342743119,-1.2256073043741236
7153,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7160,1,2,10000,75,2,TRUE,0,0,NA,4,4,NA,0.016321245541596086,0.6154818342743119,-38.997041420118435
7198,1,2,10000,75,2,FALSE,191,191,NA,137,167,NA,0.2993403244035146,0.6154818342743119,1.9671468641615963
7206,1,2,10000,75,2,FALSE,16,8,NA,2,7,NA,0.2815941631774996,0.6154818342743119,1.542031507177187
7218,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7233,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
7252,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7308,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7356,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7360,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
7371,1,2,10000,75,2,FALSE,11,16,NA,12,26,NA,0.5785344024375775,0.6853226998449194,-0.7338507567879848
7447,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
7456,1,2,10000,75,2,FALSE,3,4,NA,2,6,NA,0.8299867080454573,0.8910151424605643,-0.2678056068666729
7486,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7493,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7536,1,2,10000,75,2,FALSE,19,25,NA,23,37,NA,0.4672473508252839,0.6154818342743119,-1.0046689239911024
7548,1,2,10000,75,2,FALSE,1,1,NA,0,0,NA,8.274169707328355e-4,0.06903021584399656,769.4057971014358
7583,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7584,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
7589,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7640,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7670,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7674,1,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.6154818342743119,-1
7680,1,2,10000,75,2,FALSE,837,800,NA,833,687,NA,0.4876220906745392,0.6154818342743119,0.9527479634018022
7681,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
7685,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7687,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7688,1,2,10000,75,2,FALSE,9,6,NA,19,13,NA,0.1343667553587983,0.6154818342743119,-2.8334647537982036
7713,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7720,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7736,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7751,1,2,10000,75,2,FALSE,2,1,NA,1,2,NA,0.977401248551095,0.9960107570002104,-0.031989549972424695
7778,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
7782,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
7848,1,2,10000,75,2,FALSE,10,7,NA,10,9,NA,0.6104215306463893,0.714401150095173,-0.6896257931980746
7854,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
7890,1,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.6154818342743119,-1
7904,1,2,10000,75,2,TRUE,5,5,NA,4,4,NA,0.06664142510291308,0.6154818342743119,9.363872879965088
7906,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7941,1,2,10000,75,2,FALSE,96,123,NA,87,78,NA,0.28970471775033635,0.6154818342743119,1.9505613669077297
7960,1,2,10000,75,2,FALSE,88,92,NA,87,80,NA,0.1364944801905684,0.6154818342743119,2.5576532016579474
7961,1,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
7982,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
8025,1,2,10000,75,2,FALSE,1,0,NA,1,1,NA,0.49574378136154484,0.6154818342743119,-1.0112059505058908
8070,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
8073,1,2,10000,75,2,FALSE,11,11,NA,7,11,NA,0.5565473048761871,0.6633135225463128,0.836424008010062
8081,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
8097,1,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
8101,1,2,10000,75,2,FALSE,13,12,NA,9,13,NA,0.6583717124350736,0.7524248142115126,0.579454776038587
8105,1,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.6154818342743119,-1
8106,1,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.6154818342743119,1
8110,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
8151,1,2,10000,75,2,FALSE,15,8,NA,10,11,NA,0.8391159614052562,0.8975159733711898,0.25337670004018864
8167,1,2,10000,75,2,FALSE,574,525,NA,613,560,NA,0.3266236691508993,0.6154818342743119,-1.4687169439997048
8174,1,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.6154818342743119,-1
8228,1,2,10000,75,2,FALSE,4,0,NA,0,2,NA,0.7209121120081907,0.8043225430816627,0.4300726001976679
8234,1,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.6154818342743119,-1
8238,1,2,10000,75,2,FALSE,1,0,NA,0,1,NA,0.9842190710319705,0.9960107570002104,-0.022322913517895226
